2025-07-02 15:53:19,314 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:41:35,338 | INFO     | CheckerApp | setup_application:916 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:41:35,348 | INFO     | CheckerApp | _setup_workflow_routes:2719 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:41:35,404 | INFO     | CheckerApp | setup_ui:1059 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:41:35,449 | INFO     | CheckerApp | setup_ui:1150 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:41:35,621 | INFO     | CheckerApp | create_widgets:72 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:41:36,020 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:41:36,252 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:41:36,369 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:41:36,494 | INFO     | CheckerApp | create_widgets:62 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:41:36,494 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:41:36,503 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:41:36,530 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:41:36,530 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:41:36,538 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:41:36,576 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:41:36,576 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:41:36,584 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:41:36,624 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:41:36,624 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:41:36,633 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:41:36,724 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:41:36,869 | INFO     | CheckerApp | show_welcome_screen:2808 | [WELCOME] Welcome screen displayed
2025-07-04 19:41:39,346 | INFO     | CheckerApp | on_closing:2654 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:41:39,429 | INFO     | CheckerApp | on_closing:2665 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:43:52,935 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:43:53,150 | INFO     | CheckerApp | setup_application:916 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:43:53,150 | INFO     | CheckerApp | _setup_workflow_routes:2719 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:43:53,211 | INFO     | CheckerApp | setup_ui:1059 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:43:53,287 | INFO     | CheckerApp | setup_ui:1150 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:43:53,462 | INFO     | CheckerApp | create_widgets:72 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:43:53,869 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:43:54,107 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:43:54,233 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:43:54,360 | INFO     | CheckerApp | create_widgets:62 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:43:54,360 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:43:54,368 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:43:54,394 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:43:54,394 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:43:54,404 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:43:54,447 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:43:54,447 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:43:54,459 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:43:54,496 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:43:54,496 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:43:54,508 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:43:54,553 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:43:54,623 | INFO     | CheckerApp | show_welcome_screen:2808 | [WELCOME] Welcome screen displayed
2025-07-04 19:44:04,534 | INFO     | CheckerApp | on_closing:2654 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:44:04,611 | INFO     | CheckerApp | on_closing:2665 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:47:00,273 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:47:00,467 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:47:00,468 | INFO     | CheckerApp | _setup_workflow_routes:2724 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:47:00,509 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:47:00,568 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:47:00,752 | INFO     | CheckerApp | create_widgets:72 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:47:01,157 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:47:01,396 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:47:01,529 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:47:01,653 | INFO     | CheckerApp | create_widgets:62 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:47:01,654 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:47:01,661 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:47:01,690 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:47:01,693 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:47:01,702 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:47:01,743 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:47:01,743 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:47:01,754 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:47:01,798 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:47:01,798 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:47:01,800 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:47:01,850 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:47:01,916 | INFO     | CheckerApp | show_welcome_screen:2813 | [WELCOME] Welcome screen displayed
2025-07-04 19:47:19,478 | INFO     | CheckerApp | on_closing:2659 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:47:19,565 | INFO     | CheckerApp | on_closing:2670 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:48:59,603 | INFO     | CheckerApp | on_closing:2654 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:48:59,666 | INFO     | CheckerApp | on_closing:2665 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:49:00,080 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:49:00,272 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:49:00,273 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:49:00,313 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:49:00,362 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:49:00,547 | INFO     | CheckerApp | create_widgets:72 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:49:00,957 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:49:01,217 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:49:01,342 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:49:01,470 | INFO     | CheckerApp | create_widgets:62 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:49:01,471 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:49:01,478 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:49:01,510 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:49:01,510 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:49:01,519 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:49:01,563 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:49:01,563 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:49:01,575 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:49:01,612 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:49:01,612 | INFO     | CheckerApp | create_workflow_card_modular:418 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:49:01,628 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:49:01,670 | INFO     | CheckerApp | create_workflow_card_modular:446 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:49:01,731 | INFO     | CheckerApp | show_welcome_screen:2809 | [WELCOME] Welcome screen displayed
2025-07-04 19:52:30,302 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:52:30,494 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:52:30,495 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:52:30,533 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:52:30,575 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:52:30,748 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:52:31,243 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:52:31,476 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:52:31,602 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:52:31,748 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:52:31,748 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:52:31,756 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:52:31,785 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:52:31,786 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:52:31,795 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:52:31,836 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:52:31,838 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:52:31,851 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:52:31,894 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:52:31,895 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:52:31,897 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:52:31,949 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:52:32,009 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 19:52:35,638 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:52:35,773 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:53:00,830 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:53:00,893 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:53:01,243 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:53:01,429 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:53:01,430 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:53:01,480 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:53:01,526 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:53:01,715 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:53:02,154 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:53:02,414 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:02,532 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:02,661 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:53:02,662 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:53:02,669 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:53:02,700 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:53:02,701 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:53:02,710 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:53:02,748 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:53:02,748 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:53:02,756 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:53:02,790 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:53:02,790 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:53:02,798 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:02,835 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:53:02,892 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 19:53:05,769 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:53:05,895 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:53:15,333 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:53:15,610 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:53:15,611 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:53:15,661 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:53:15,704 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:53:15,881 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:53:16,282 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:53:16,518 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:16,643 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:16,769 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:53:16,769 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:53:16,777 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:53:16,806 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:53:16,807 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:53:16,818 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:53:16,860 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:53:16,860 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:53:16,871 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:53:16,914 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:53:16,914 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:53:16,923 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:53:16,962 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:53:17,036 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 19:54:56,089 | INFO     | CheckerApp | on_closing:2655 | [APP_CLOSE] Anwendung wird geschlossen...
2025-07-04 19:54:56,217 | INFO     | CheckerApp | on_closing:2666 | [APP_CLOSE] Anwendung erfolgreich geschlossen
2025-07-04 19:55:49,614 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-04 19:55:49,830 | INFO     | CheckerApp | setup_application:917 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-04 19:55:49,831 | INFO     | CheckerApp | _setup_workflow_routes:2720 | [WORKFLOW_ROUTES] Workflow routing system initialized
2025-07-04 19:55:49,882 | INFO     | CheckerApp | setup_ui:1060 | [LOGO] ✅ New Checker Logo Transparent.png loaded successfully (50x50)
2025-07-04 19:55:49,925 | INFO     | CheckerApp | setup_ui:1151 | [ICON_DEBUG] ✅ Theme icon 'theme' loaded successfully
2025-07-04 19:55:50,131 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 19:55:50,577 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:55:50,824 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:55:50,954 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:55:51,079 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 19:55:51,079 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 19:55:51,087 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 19:55:51,112 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 19:55:51,113 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 19:55:51,127 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
2025-07-04 19:55:51,169 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for pruefung_workflow
2025-07-04 19:55:51,169 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for finalisierung_workflow at row 2
2025-07-04 19:55:51,178 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 19:55:51,220 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for finalisierung_workflow
2025-07-04 19:55:51,222 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for projekt_workflow at row 3
2025-07-04 19:55:51,230 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 19:55:51,271 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for projekt_workflow
2025-07-04 19:55:51,333 | INFO     | CheckerApp | show_welcome_screen:2812 | [WELCOME] Welcome screen displayed
2025-07-04 20:00:16,138 | INFO     | CheckerApp | return_to_welcome:2788 | [NAVIGATION] Returning to welcome screen
2025-07-04 20:00:16,298 | INFO     | CheckerApp | create_widgets:81 | [WELCOME_LOGO] ✅ New Checker Logo Transparent.png loaded successfully in welcome screen (120x120 - LARGE)
2025-07-04 20:00:16,378 | WARNING  | CheckerApp | log_warning:206 | Icon 'check-circle' not found in FluentIconManager
2025-07-04 20:00:16,566 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:00:16,691 | WARNING  | CheckerApp | log_warning:206 | Icon 'folder-open' not found in FluentIconManager
2025-07-04 20:00:16,808 | INFO     | CheckerApp | create_widgets:70 | [WORKFLOW] Creating 4 workflow cards
2025-07-04 20:00:16,808 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for angebots_workflow at row 0
2025-07-04 20:00:16,815 | WARNING  | CheckerApp | log_warning:206 | Icon 'document-text' not found in FluentIconManager
2025-07-04 20:00:16,845 | INFO     | CheckerApp | create_workflow_card_modular:454 | [WORKFLOW] Successfully created modular workflow card for angebots_workflow
2025-07-04 20:00:16,846 | INFO     | CheckerApp | create_workflow_card_modular:426 | [WORKFLOW] Creating modular workflow card for pruefung_workflow at row 1
2025-07-04 20:00:16,849 | WARNING  | CheckerApp | log_warning:206 | Icon 'magnifying-glass' not found in FluentIconManager
